# Wavelength(microns)  (Rp/Rs)^2  Error
8.108497e-01 2.121963e-02 1.456696e-01
8.107956e-01 2.114003e-02 1.453961e-01
8.107416e-01 2.112381e-02 1.453403e-01
8.106875e-01 2.137750e-02 1.462105e-01
8.106335e-01 2.113090e-02 1.453647e-01
8.105794e-01 2.122827e-02 1.456993e-01
8.105254e-01 2.140906e-02 1.463184e-01
8.104714e-01 2.111989e-02 1.453269e-01
8.104173e-01 2.131688e-02 1.460030e-01
8.103633e-01 2.120661e-02 1.456249e-01
8.103093e-01 2.122492e-02 1.456877e-01
8.102553e-01 2.128442e-02 1.458918e-01
8.102013e-01 2.116187e-02 1.454712e-01
8.101473e-01 2.115411e-02 1.454445e-01
8.100932e-01 2.135592e-02 1.461366e-01
8.100392e-01 2.112880e-02 1.453575e-01
8.099852e-01 2.155735e-02 1.468242e-01
8.099313e-01 2.113061e-02 1.453637e-01
8.098773e-01 2.132742e-02 1.460391e-01
8.098233e-01 2.115213e-02 1.454377e-01
8.097693e-01 2.119927e-02 1.455997e-01
8.097153e-01 2.111765e-02 1.453191e-01
8.096613e-01 2.122679e-02 1.456942e-01
8.096074e-01 2.117812e-02 1.455271e-01
8.095534e-01 2.132942e-02 1.460460e-01
8.094994e-01 2.112953e-02 1.453600e-01
8.094455e-01 2.137608e-02 1.462056e-01
8.093915e-01 2.114762e-02 1.454222e-01
8.093375e-01 2.127329e-02 1.458537e-01
8.092836e-01 2.168944e-02 1.472734e-01
8.092296e-01 2.113977e-02 1.453952e-01
8.091757e-01 2.118603e-02 1.455542e-01
8.091218e-01 2.119734e-02 1.455931e-01
8.090678e-01 2.122803e-02 1.456984e-01
8.090139e-01 2.116911e-02 1.454961e-01
8.089599e-01 2.113601e-02 1.453823e-01
8.089060e-01 2.131716e-02 1.460040e-01
8.088521e-01 2.118369e-02 1.455462e-01
8.087982e-01 2.116103e-02 1.454683e-01
8.087443e-01 2.120114e-02 1.456061e-01
8.086903e-01 2.117101e-02 1.455026e-01
8.086364e-01 2.111706e-02 1.453171e-01
8.085825e-01 2.117592e-02 1.455195e-01
8.085286e-01 2.112592e-02 1.453476e-01
8.084747e-01 2.116069e-02 1.454671e-01
8.084208e-01 2.121528e-02 1.456547e-01
8.083669e-01 2.111814e-02 1.453208e-01
8.083131e-01 2.111515e-02 1.453105e-01
8.082592e-01 2.126047e-02 1.458097e-01
8.082053e-01 2.111429e-02 1.453076e-01
8.081514e-01 2.111873e-02 1.453229e-01
8.080975e-01 2.119698e-02 1.455918e-01
8.080437e-01 2.111944e-02 1.453253e-01
8.079898e-01 2.112952e-02 1.453600e-01
8.079359e-01 2.112211e-02 1.453345e-01
8.078821e-01 2.115425e-02 1.454450e-01
8.078282e-01 2.112625e-02 1.453487e-01
8.077744e-01 2.120636e-02 1.456240e-01
8.077205e-01 2.112687e-02 1.453509e-01
8.076667e-01 2.112052e-02 1.453290e-01
8.076129e-01 2.111514e-02 1.453105e-01
8.075590e-01 2.125941e-02 1.458061e-01
8.075052e-01 2.112995e-02 1.453615e-01
8.074513e-01 2.116024e-02 1.454656e-01
8.073975e-01 2.122844e-02 1.456998e-01
8.073437e-01 2.135287e-02 1.461262e-01
8.072899e-01 2.111566e-02 1.453123e-01
8.072361e-01 2.111318e-02 1.453038e-01
8.071823e-01 2.120032e-02 1.456033e-01
8.071284e-01 2.114795e-02 1.454234e-01
8.070746e-01 2.129385e-02 1.459241e-01
8.070208e-01 2.111150e-02 1.452980e-01
8.069670e-01 2.117154e-02 1.455044e-01
8.069132e-01 2.111347e-02 1.453048e-01
8.068595e-01 2.124235e-02 1.457476e-01
8.068057e-01 2.138870e-02 1.462488e-01
8.067519e-01 2.115799e-02 1.454578e-01
8.066981e-01 2.117584e-02 1.455192e-01
8.066443e-01 2.129083e-02 1.459138e-01
8.065906e-01 2.110901e-02 1.452894e-01
8.065368e-01 2.128068e-02 1.458790e-01
8.064830e-01 2.116487e-02 1.454815e-01
8.064293e-01 2.128790e-02 1.459037e-01
8.063755e-01 2.111351e-02 1.453049e-01
8.063217e-01 2.114293e-02 1.454061e-01
8.062680e-01 2.113516e-02 1.453794e-01
8.062142e-01 2.113000e-02 1.453616e-01
8.061605e-01 2.114057e-02 1.453980e-01
8.061068e-01 2.116952e-02 1.454975e-01
8.060530e-01 2.120081e-02 1.456050e-01
8.059993e-01 2.112840e-02 1.453561e-01
8.059456e-01 2.114921e-02 1.454277e-01
8.058918e-01 2.115958e-02 1.454633e-01
8.058381e-01 2.118952e-02 1.455662e-01
8.057844e-01 2.113857e-02 1.453911e-01
8.057307e-01 2.112630e-02 1.453489e-01
8.056770e-01 2.116549e-02 1.454836e-01
8.056233e-01 2.111743e-02 1.453184e-01
8.055696e-01 2.111182e-02 1.452991e-01
8.055159e-01 2.113580e-02 1.453816e-01
8.054622e-01 2.134383e-02 1.460953e-01
8.054085e-01 2.111527e-02 1.453109e-01
8.053548e-01 2.112826e-02 1.453556e-01
8.053011e-01 2.115333e-02 1.454419e-01
8.052474e-01 2.114149e-02 1.454011e-01
8.051937e-01 2.113983e-02 1.453954e-01
8.051400e-01 2.114264e-02 1.454051e-01
8.050864e-01 2.111223e-02 1.453005e-01
8.050327e-01 2.119389e-02 1.455812e-01
8.049790e-01 2.110741e-02 1.452839e-01
8.049254e-01 2.110909e-02 1.452897e-01
8.048717e-01 2.133513e-02 1.460655e-01
8.048181e-01 2.110920e-02 1.452901e-01
8.047644e-01 2.111255e-02 1.453016e-01
8.047108e-01 2.113200e-02 1.453685e-01
8.046571e-01 2.125360e-02 1.457862e-01
8.046035e-01 2.127160e-02 1.458479e-01
8.045498e-01 2.111801e-02 1.453204e-01
8.044962e-01 2.121485e-02 1.456532e-01
8.044426e-01 2.112063e-02 1.453294e-01
8.043890e-01 2.114229e-02 1.454039e-01
8.043353e-01 2.111614e-02 1.453139e-01
8.042817e-01 2.115197e-02 1.454372e-01
8.042281e-01 2.111438e-02 1.453079e-01
8.041745e-01 2.114800e-02 1.454235e-01
8.041209e-01 2.112786e-02 1.453543e-01
8.040673e-01 2.111838e-02 1.453216e-01
8.040137e-01 2.119297e-02 1.455780e-01
8.039601e-01 2.110940e-02 1.452907e-01
8.039065e-01 2.112188e-02 1.453337e-01
8.038529e-01 2.111360e-02 1.453052e-01
8.037993e-01 2.121570e-02 1.456561e-01
8.037457e-01 2.114184e-02 1.454024e-01
8.036921e-01 2.111106e-02 1.452964e-01
8.036386e-01 2.113306e-02 1.453721e-01
8.035850e-01 2.116263e-02 1.454738e-01
8.035314e-01 2.117412e-02 1.455133e-01
8.034779e-01 2.112106e-02 1.453309e-01
8.034243e-01 2.119960e-02 1.456008e-01
8.033707e-01 2.112755e-02 1.453532e-01
8.033172e-01 2.120287e-02 1.456120e-01
8.032636e-01 2.112099e-02 1.453306e-01
8.032101e-01 2.111209e-02 1.453000e-01
8.031565e-01 2.113673e-02 1.453848e-01
8.031030e-01 2.113686e-02 1.453852e-01
8.030495e-01 2.112194e-02 1.453339e-01
8.029959e-01 2.119365e-02 1.455804e-01
8.029424e-01 2.111012e-02 1.452932e-01
8.028889e-01 2.113027e-02 1.453625e-01
8.028354e-01 2.117253e-02 1.455078e-01
8.027818e-01 2.112213e-02 1.453345e-01
8.027283e-01 2.114550e-02 1.454149e-01
8.026748e-01 2.113582e-02 1.453816e-01
8.026213e-01 2.117547e-02 1.455180e-01
8.025678e-01 2.112054e-02 1.453291e-01
8.025143e-01 2.129731e-02 1.459360e-01
8.024608e-01 2.112582e-02 1.453472e-01
8.024073e-01 2.111650e-02 1.453152e-01
8.023538e-01 2.114614e-02 1.454171e-01
8.023003e-01 2.112397e-02 1.453409e-01
8.022469e-01 2.114027e-02 1.453969e-01
8.021934e-01 2.111497e-02 1.453099e-01
8.021399e-01 2.111984e-02 1.453267e-01
8.020864e-01 2.111225e-02 1.453005e-01
8.020330e-01 2.134628e-02 1.461037e-01
8.019795e-01 2.111929e-02 1.453248e-01
8.019260e-01 2.111526e-02 1.453109e-01
8.018726e-01 2.119546e-02 1.455866e-01
8.018191e-01 2.119396e-02 1.455814e-01
8.017657e-01 2.112556e-02 1.453464e-01
8.017122e-01 2.113495e-02 1.453786e-01
8.016588e-01 2.111720e-02 1.453176e-01
8.016053e-01 2.116340e-02 1.454765e-01
8.015519e-01 2.113886e-02 1.453921e-01
8.014985e-01 2.111589e-02 1.453131e-01
8.014450e-01 2.114618e-02 1.454172e-01
8.013916e-01 2.111076e-02 1.452954e-01
8.013382e-01 2.111913e-02 1.453242e-01
8.012848e-01 2.111426e-02 1.453075e-01
8.012313e-01 2.114143e-02 1.454009e-01
8.011779e-01 2.114417e-02 1.454103e-01
8.011245e-01 2.117649e-02 1.455215e-01
8.010711e-01 2.110991e-02 1.452925e-01
8.010177e-01 2.113333e-02 1.453731e-01
8.009643e-01 2.125120e-02 1.457779e-01
8.009109e-01 2.112626e-02 1.453488e-01
8.008575e-01 2.114995e-02 1.454302e-01
8.008042e-01 2.112394e-02 1.453408e-01
8.007508e-01 2.118520e-02 1.455514e-01
8.006974e-01 2.112422e-02 1.453417e-01
8.006440e-01 2.118441e-02 1.455486e-01
8.005906e-01 2.111638e-02 1.453148e-01
8.005373e-01 2.111303e-02 1.453032e-01
8.004839e-01 2.111857e-02 1.453223e-01
8.004305e-01 2.112068e-02 1.453296e-01
8.003772e-01 2.118141e-02 1.455384e-01
8.003238e-01 2.116574e-02 1.454845e-01
8.002705e-01 2.116657e-02 1.454874e-01
8.002171e-01 2.111459e-02 1.453086e-01
8.001638e-01 2.114205e-02 1.454030e-01
8.001104e-01 2.126130e-02 1.458126e-01
8.000571e-01 2.111292e-02 1.453029e-01
8.000038e-01 2.127634e-02 1.458641e-01
7.999504e-01 2.119140e-02 1.455727e-01
7.998971e-01 2.113635e-02 1.453834e-01
7.998438e-01 2.111283e-02 1.453025e-01
7.997905e-01 2.112153e-02 1.453325e-01
7.997372e-01 2.112189e-02 1.453337e-01
7.996838e-01 2.115880e-02 1.454606e-01
7.996305e-01 2.114696e-02 1.454199e-01
7.995772e-01 2.117473e-02 1.455154e-01
7.995239e-01 2.121494e-02 1.456535e-01
7.994706e-01 2.111953e-02 1.453256e-01
7.994173e-01 2.113319e-02 1.453726e-01
7.993640e-01 2.112069e-02 1.453296e-01
7.993108e-01 2.122360e-02 1.456832e-01
7.992575e-01 2.112467e-02 1.453433e-01
7.992042e-01 2.132356e-02 1.460259e-01
7.991509e-01 2.115196e-02 1.454371e-01
7.990976e-01 2.111791e-02 1.453200e-01
7.990444e-01 2.114075e-02 1.453986e-01
7.989911e-01 2.122778e-02 1.456976e-01
7.989379e-01 2.126049e-02 1.458098e-01
7.988846e-01 2.113819e-02 1.453898e-01
7.988313e-01 2.113419e-02 1.453760e-01
7.987781e-01 2.111495e-02 1.453099e-01
7.987248e-01 2.111535e-02 1.453112e-01
7.986716e-01 2.111385e-02 1.453061e-01
7.986183e-01 2.120782e-02 1.456290e-01
7.985651e-01 2.115805e-02 1.454581e-01
7.985119e-01 2.120669e-02 1.456252e-01
7.984586e-01 2.111611e-02 1.453138e-01
7.984054e-01 2.115750e-02 1.454562e-01
7.983522e-01 2.116469e-02 1.454809e-01
7.982990e-01 2.112804e-02 1.453549e-01
7.982458e-01 2.111538e-02 1.453113e-01
7.981925e-01 2.113422e-02 1.453761e-01
7.981393e-01 2.112212e-02 1.453345e-01
7.980861e-01 2.127157e-02 1.458477e-01
7.980329e-01 2.114525e-02 1.454141e-01
7.979797e-01 2.115371e-02 1.454431e-01
7.979265e-01 2.112350e-02 1.453393e-01
7.978733e-01 2.114407e-02 1.454100e-01
7.978202e-01 2.111180e-02 1.452990e-01
7.977670e-01 2.112857e-02 1.453567e-01
7.977138e-01 2.120761e-02 1.456283e-01
7.976606e-01 2.111495e-02 1.453099e-01
7.976074e-01 2.112176e-02 1.453333e-01
7.975543e-01 2.112767e-02 1.453536e-01
7.975011e-01 2.111845e-02 1.453219e-01
7.974479e-01 2.111405e-02 1.453067e-01
7.973948e-01 2.113681e-02 1.453851e-01
7.973416e-01 2.113929e-02 1.453936e-01
7.972885e-01 2.112492e-02 1.453441e-01
7.972353e-01 2.111259e-02 1.453017e-01
7.971822e-01 2.111328e-02 1.453041e-01
7.971290e-01 2.116173e-02 1.454707e-01
7.970759e-01 2.112927e-02 1.453591e-01
7.970228e-01 2.126651e-02 1.458304e-01
7.969696e-01 2.119858e-02 1.455973e-01
7.969165e-01 2.111538e-02 1.453113e-01
7.968634e-01 2.121368e-02 1.456492e-01
7.968103e-01 2.113552e-02 1.453806e-01
7.967571e-01 2.111689e-02 1.453165e-01
7.967040e-01 2.111920e-02 1.453244e-01
7.966509e-01 2.124545e-02 1.457582e-01
7.965978e-01 2.113199e-02 1.453685e-01
7.965447e-01 2.112579e-02 1.453471e-01
7.964916e-01 2.112435e-02 1.453422e-01
7.964385e-01 2.115352e-02 1.454425e-01
7.963854e-01 2.116859e-02 1.454943e-01
7.963323e-01 2.112609e-02 1.453482e-01
7.962792e-01 2.120782e-02 1.456290e-01
7.962262e-01 2.113398e-02 1.453753e-01
7.961731e-01 2.111819e-02 1.453210e-01
7.961200e-01 2.115548e-02 1.454492e-01
7.960669e-01 2.140247e-02 1.462958e-01
7.960139e-01 2.111309e-02 1.453034e-01
7.959608e-01 2.113005e-02 1.453618e-01
7.959077e-01 2.112273e-02 1.453366e-01
7.958547e-01 2.111506e-02 1.453102e-01
7.958016e-01 2.122560e-02 1.456901e-01
7.957486e-01 2.113304e-02 1.453721e-01
7.956955e-01 2.114317e-02 1.454069e-01
7.956425e-01 2.112081e-02 1.453300e-01
7.955895e-01 2.112341e-02 1.453389e-01
7.955364e-01 2.111990e-02 1.453269e-01
7.954834e-01 2.112314e-02 1.453380e-01
7.954304e-01 2.124442e-02 1.457547e-01
7.953773e-01 2.111513e-02 1.453104e-01
7.953243e-01 2.111533e-02 1.453112e-01
7.952713e-01 2.111378e-02 1.453058e-01
7.952183e-01 2.115428e-02 1.454451e-01
7.951653e-01 2.113237e-02 1.453698e-01
7.951123e-01 2.113588e-02 1.453819e-01
7.950593e-01 2.114385e-02 1.454093e-01
7.950063e-01 2.113544e-02 1.453803e-01
7.949533e-01 2.114364e-02 1.454085e-01
7.949003e-01 2.114047e-02 1.453976e-01
7.948473e-01 2.111456e-02 1.453085e-01
7.947943e-01 2.113568e-02 1.453812e-01
7.947413e-01 2.111351e-02 1.453049e-01
7.946883e-01 2.115672e-02 1.454535e-01
7.946354e-01 2.112072e-02 1.453297e-01
7.945824e-01 2.112673e-02 1.453504e-01
7.945294e-01 2.112963e-02 1.453604e-01
7.944765e-01 2.111582e-02 1.453128e-01
7.944235e-01 2.111434e-02 1.453078e-01
7.943705e-01 2.111457e-02 1.453085e-01
7.943176e-01 2.112382e-02 1.453403e-01
7.942646e-01 2.114076e-02 1.453986e-01
7.942117e-01 2.111407e-02 1.453068e-01
7.941587e-01 2.115243e-02 1.454388e-01
7.941058e-01 2.111985e-02 1.453267e-01
7.940529e-01 2.114927e-02 1.454279e-01
7.939999e-01 2.111669e-02 1.453158e-01
7.939470e-01 2.112571e-02 1.453469e-01
7.938941e-01 2.113231e-02 1.453696e-01
7.938411e-01 2.112011e-02 1.453276e-01
7.937882e-01 2.112155e-02 1.453326e-01
7.937353e-01 2.112383e-02 1.453404e-01
7.936824e-01 2.113108e-02 1.453653e-01
7.936295e-01 2.118790e-02 1.455606e-01
7.935766e-01 2.113605e-02 1.453824e-01
7.935237e-01 2.112148e-02 1.453323e-01
7.934708e-01 2.112499e-02 1.453444e-01
7.934179e-01 2.114937e-02 1.454282e-01
7.933650e-01 2.111709e-02 1.453172e-01
7.933121e-01 2.111714e-02 1.453174e-01
7.932592e-01 2.112487e-02 1.453440e-01
7.932063e-01 2.116100e-02 1.454682e-01
7.931535e-01 2.129441e-02 1.459260e-01
7.931006e-01 2.112861e-02 1.453568e-01
7.930477e-01 2.114540e-02 1.454146e-01
7.929949e-01 2.112056e-02 1.453291e-01
7.929420e-01 2.111974e-02 1.453263e-01
7.928891e-01 2.112114e-02 1.453311e-01
7.928363e-01 2.113922e-02 1.453933e-01
7.927834e-01 2.111969e-02 1.453262e-01
7.927306e-01 2.112910e-02 1.453585e-01
7.926777e-01 2.112004e-02 1.453274e-01
7.926249e-01 2.113057e-02 1.453636e-01
7.925721e-01 2.120852e-02 1.456315e-01
7.925192e-01 2.117388e-02 1.455125e-01
7.924664e-01 2.112190e-02 1.453338e-01
7.924136e-01 2.112997e-02 1.453615e-01
7.923607e-01 2.112203e-02 1.453342e-01
7.923079e-01 2.118234e-02 1.455415e-01
7.922551e-01 2.111706e-02 1.453171e-01
7.922023e-01 2.112596e-02 1.453477e-01
7.921495e-01 2.113481e-02 1.453782e-01
7.920967e-01 2.111911e-02 1.453242e-01
7.920439e-01 2.112993e-02 1.453614e-01
7.919911e-01 2.112621e-02 1.453486e-01
7.919383e-01 2.112539e-02 1.453458e-01
7.918855e-01 2.112114e-02 1.453311e-01
7.918327e-01 2.114729e-02 1.454211e-01
7.917799e-01 2.130084e-02 1.459481e-01
7.917271e-01 2.112096e-02 1.453305e-01
7.916743e-01 2.117869e-02 1.455290e-01
7.916216e-01 2.113929e-02 1.453936e-01
7.915688e-01 2.112879e-02 1.453574e-01
7.915160e-01 2.112743e-02 1.453528e-01
7.914633e-01 2.112458e-02 1.453430e-01
7.914105e-01 2.112161e-02 1.453327e-01
7.913578e-01 2.112911e-02 1.453586e-01
7.913050e-01 2.116387e-02 1.454781e-01
7.912522e-01 2.116347e-02 1.454767e-01
7.911995e-01 2.113546e-02 1.453804e-01
7.911468e-01 2.112195e-02 1.453339e-01
7.910940e-01 2.141501e-02 1.463387e-01
7.910413e-01 2.111823e-02 1.453211e-01
7.909885e-01 2.112351e-02 1.453393e-01
7.909358e-01 2.121738e-02 1.456619e-01
7.908831e-01 2.112709e-02 1.453516e-01
7.908304e-01 2.112062e-02 1.453293e-01
7.907777e-01 2.115720e-02 1.454552e-01
7.907249e-01 2.112284e-02 1.453370e-01
7.906722e-01 2.111839e-02 1.453217e-01
7.906195e-01 2.112514e-02 1.453449e-01
7.905668e-01 2.118660e-02 1.455562e-01
7.905141e-01 2.112439e-02 1.453423e-01
7.904614e-01 2.112714e-02 1.453518e-01
7.904087e-01 2.114601e-02 1.454167e-01
7.903560e-01 2.112333e-02 1.453387e-01
7.903033e-01 2.115855e-02 1.454598e-01
7.902507e-01 2.114193e-02 1.454027e-01
7.901980e-01 2.114679e-02 1.454194e-01
7.901453e-01 2.112107e-02 1.453309e-01
7.900926e-01 2.114459e-02 1.454118e-01
7.900400e-01 2.111993e-02 1.453270e-01
7.899873e-01 2.114366e-02 1.454086e-01
7.899346e-01 2.112148e-02 1.453323e-01
7.898820e-01 2.112148e-02 1.453323e-01
7.898293e-01 2.112326e-02 1.453384e-01
7.897767e-01 2.117194e-02 1.455058e-01
7.897240e-01 2.112421e-02 1.453417e-01
7.896714e-01 2.118941e-02 1.455658e-01
7.896187e-01 2.112798e-02 1.453547e-01
7.895661e-01 2.141395e-02 1.463351e-01
7.895135e-01 2.112029e-02 1.453282e-01
7.894608e-01 2.113716e-02 1.453862e-01
7.894082e-01 2.134090e-02 1.460853e-01
7.893556e-01 2.112788e-02 1.453543e-01
7.893030e-01 2.113356e-02 1.453739e-01
7.892503e-01 2.112288e-02 1.453371e-01
7.891977e-01 2.113018e-02 1.453622e-01
7.891451e-01 2.115887e-02 1.454609e-01
7.890925e-01 2.113712e-02 1.453861e-01
7.890399e-01 2.114790e-02 1.454232e-01
7.889873e-01 2.117180e-02 1.455053e-01
7.889347e-01 2.113792e-02 1.453889e-01
7.888821e-01 2.112646e-02 1.453494e-01
7.888295e-01 2.112695e-02 1.453511e-01
7.887770e-01 2.112532e-02 1.453455e-01
7.887244e-01 2.113491e-02 1.453785e-01
7.886718e-01 2.111819e-02 1.453210e-01
7.886192e-01 2.113075e-02 1.453642e-01
7.885666e-01 2.112469e-02 1.453433e-01
7.885141e-01 2.113802e-02 1.453892e-01
7.884615e-01 2.112659e-02 1.453499e-01
7.884090e-01 2.126365e-02 1.458206e-01
7.883564e-01 2.113041e-02 1.453630e-01
7.883038e-01 2.115532e-02 1.454487e-01
7.882513e-01 2.113500e-02 1.453788e-01
7.881987e-01 2.114179e-02 1.454022e-01
7.881462e-01 2.113493e-02 1.453786e-01
7.880937e-01 2.115086e-02 1.454333e-01
7.880411e-01 2.112516e-02 1.453450e-01
7.879886e-01 2.112618e-02 1.453485e-01
7.879361e-01 2.115513e-02 1.454480e-01
7.878835e-01 2.120128e-02 1.456066e-01
7.878310e-01 2.120817e-02 1.456302e-01
7.877785e-01 2.112799e-02 1.453547e-01
7.877260e-01 2.112574e-02 1.453470e-01
7.876735e-01 2.112127e-02 1.453316e-01
7.876210e-01 2.114150e-02 1.454012e-01
7.875685e-01 2.112092e-02 1.453304e-01
7.875160e-01 2.115526e-02 1.454485e-01
7.874635e-01 2.112077e-02 1.453299e-01
7.874110e-01 2.112227e-02 1.453350e-01
7.873585e-01 2.112027e-02 1.453281e-01
7.873060e-01 2.113924e-02 1.453934e-01
7.872535e-01 2.112820e-02 1.453554e-01
7.872010e-01 2.113340e-02 1.453733e-01
7.871486e-01 2.113857e-02 1.453911e-01
7.870961e-01 2.113377e-02 1.453746e-01
7.870436e-01 2.113411e-02 1.453758e-01
7.869911e-01 2.114002e-02 1.453961e-01
7.869387e-01 2.112192e-02 1.453338e-01
7.868862e-01 2.132172e-02 1.460196e-01
7.868338e-01 2.112860e-02 1.453568e-01
7.867813e-01 2.119773e-02 1.455944e-01
7.867289e-01 2.112083e-02 1.453301e-01
7.866764e-01 2.113503e-02 1.453789e-01
7.866240e-01 2.112562e-02 1.453465e-01
7.865715e-01 2.115422e-02 1.454449e-01
7.865191e-01 2.113178e-02 1.453678e-01
7.864667e-01 2.115746e-02 1.454560e-01
7.864142e-01 2.114906e-02 1.454272e-01
7.863618e-01 2.116108e-02 1.454685e-01
7.863094e-01 2.116114e-02 1.454687e-01
7.862570e-01 2.112462e-02 1.453431e-01
7.862046e-01 2.113169e-02 1.453674e-01
7.861522e-01 2.113647e-02 1.453839e-01
7.860998e-01 2.124925e-02 1.457712e-01
7.860474e-01 2.113349e-02 1.453736e-01
7.859950e-01 2.117179e-02 1.455053e-01
7.859426e-01 2.112660e-02 1.453499e-01
7.858902e-01 2.124296e-02 1.457497e-01
7.858378e-01 2.112360e-02 1.453396e-01
7.857854e-01 2.118974e-02 1.455670e-01
7.857330e-01 2.113280e-02 1.453712e-01
7.856806e-01 2.115151e-02 1.454356e-01
7.856283e-01 2.113271e-02 1.453710e-01
7.855759e-01 2.113232e-02 1.453696e-01
7.855235e-01 2.112980e-02 1.453609e-01
7.854711e-01 2.112938e-02 1.453595e-01
7.854188e-01 2.112612e-02 1.453483e-01
7.853664e-01 2.114185e-02 1.454024e-01
7.853141e-01 2.112648e-02 1.453495e-01
7.852617e-01 2.113366e-02 1.453742e-01
7.852094e-01 2.112463e-02 1.453431e-01
7.851570e-01 2.112673e-02 1.453504e-01
7.851047e-01 2.114687e-02 1.454196e-01
7.850524e-01 2.112669e-02 1.453502e-01
7.850000e-01 2.115687e-02 1.454540e-01
7.849477e-01 2.112304e-02 1.453377e-01
7.848954e-01 2.112498e-02 1.453444e-01
7.848430e-01 2.137665e-02 1.462075e-01
7.847907e-01 2.113073e-02 1.453641e-01
7.847384e-01 2.115597e-02 1.454509e-01
7.846861e-01 2.112790e-02 1.453544e-01
7.846338e-01 2.112830e-02 1.453558e-01
7.845815e-01 2.112350e-02 1.453393e-01
7.845292e-01 2.114555e-02 1.454151e-01
7.844769e-01 2.112584e-02 1.453473e-01
7.844246e-01 2.112522e-02 1.453452e-01
7.843723e-01 2.112676e-02 1.453505e-01
7.843200e-01 2.117356e-02 1.455114e-01
7.842677e-01 2.116328e-02 1.454761e-01
7.842154e-01 2.113778e-02 1.453884e-01
7.841632e-01 2.112785e-02 1.453542e-01
7.841109e-01 2.120974e-02 1.456356e-01
7.840586e-01 2.112438e-02 1.453423e-01
7.840064e-01 2.117531e-02 1.455174e-01
7.839541e-01 2.113299e-02 1.453719e-01
7.839018e-01 2.114396e-02 1.454096e-01
7.838496e-01 2.115671e-02 1.454535e-01
7.837973e-01 2.112893e-02 1.453579e-01
7.837451e-01 2.113426e-02 1.453763e-01
7.836928e-01 2.113084e-02 1.453645e-01
7.836406e-01 2.114208e-02 1.454031e-01
7.835883e-01 2.113524e-02 1.453796e-01
7.835361e-01 2.115319e-02 1.454414e-01
7.834839e-01 2.117449e-02 1.455146e-01
7.834316e-01 2.113753e-02 1.453875e-01
7.833794e-01 2.120087e-02 1.456052e-01
7.833272e-01 2.113509e-02 1.453791e-01
7.832750e-01 2.113904e-02 1.453927e-01
7.832228e-01 2.113622e-02 1.453830e-01
7.831706e-01 2.113139e-02 1.453664e-01
7.831183e-01 2.129026e-02 1.459118e-01
7.830661e-01 2.113138e-02 1.453664e-01
7.830139e-01 2.113189e-02 1.453681e-01
7.829617e-01 2.113699e-02 1.453857e-01
7.829095e-01 2.114685e-02 1.454196e-01
7.828574e-01 2.115810e-02 1.454582e-01
7.828052e-01 2.112819e-02 1.453554e-01
7.827530e-01 2.117290e-02 1.455091e-01
7.827008e-01 2.120831e-02 1.456307e-01
7.826486e-01 2.113989e-02 1.453956e-01
7.825965e-01 2.113309e-02 1.453722e-01
7.825443e-01 2.115161e-02 1.454359e-01
7.824921e-01 2.117725e-02 1.455241e-01
7.824400e-01 2.115522e-02 1.454483e-01
7.823878e-01 2.113073e-02 1.453641e-01
7.823356e-01 2.114127e-02 1.454004e-01
7.822835e-01 2.112948e-02 1.453598e-01
7.822313e-01 2.113002e-02 1.453617e-01
7.821792e-01 2.113276e-02 1.453711e-01
7.821271e-01 2.113431e-02 1.453764e-01
7.820749e-01 2.113832e-02 1.453902e-01
7.820228e-01 2.112821e-02 1.453555e-01
7.819706e-01 2.113791e-02 1.453888e-01
7.819185e-01 2.113214e-02 1.453690e-01
7.818664e-01 2.112552e-02 1.453462e-01
7.818143e-01 2.112860e-02 1.453568e-01
7.817622e-01 2.112972e-02 1.453607e-01
7.817100e-01 2.114388e-02 1.454093e-01
7.816579e-01 2.114414e-02 1.454102e-01
7.816058e-01 2.112768e-02 1.453536e-01
7.815537e-01 2.127464e-02 1.458583e-01
7.815016e-01 2.116222e-02 1.454724e-01
7.814495e-01 2.113392e-02 1.453751e-01
7.813974e-01 2.113342e-02 1.453734e-01
7.813453e-01 2.114336e-02 1.454076e-01
7.812933e-01 2.112750e-02 1.453530e-01
7.812412e-01 2.115375e-02 1.454433e-01
7.811891e-01 2.113065e-02 1.453638e-01
7.811370e-01 2.114352e-02 1.454081e-01
7.810849e-01 2.112977e-02 1.453608e-01
7.810329e-01 2.114027e-02 1.453969e-01
7.809808e-01 2.113779e-02 1.453884e-01
7.809288e-01 2.113094e-02 1.453648e-01
7.808767e-01 2.112851e-02 1.453565e-01
7.808246e-01 2.115893e-02 1.454611e-01
7.807726e-01 2.113765e-02 1.453879e-01
7.807205e-01 2.113710e-02 1.453860e-01
7.806685e-01 2.113461e-02 1.453775e-01
7.806165e-01 2.113469e-02 1.453778e-01
7.805644e-01 2.113975e-02 1.453951e-01
7.805124e-01 2.113288e-02 1.453715e-01
7.804604e-01 2.112779e-02 1.453540e-01
7.804083e-01 2.113863e-02 1.453913e-01
7.803563e-01 2.114882e-02 1.454264e-01
7.803043e-01 2.112786e-02 1.453543e-01
7.802523e-01 2.112905e-02 1.453583e-01
7.802002e-01 2.117402e-02 1.455129e-01
7.801482e-01 2.112728e-02 1.453523e-01
7.800962e-01 2.114273e-02 1.454054e-01
7.800442e-01 2.113710e-02 1.453860e-01
